lat,lon,pickup_cluster
-17.38,56.28,6
-18.09,55.47,6
-18.45,55.07,6
-18.86,54.6,6
-19.69,53.68,6
-20.52,52.74,6
-21.35,51.8,6
-21.77,51.33,6
-22.18,50.85,6
-23.01,49.89,6
-23.84,48.91,6
-24.67,47.94,6
-25.08,47.45,6
-25.52,46.98,6
-26.03,45.75,6
-26.55,44.52,6
-27.06,43.27,6
-27.32,42.65,6
-27.6,42.02,6
-28.15,40.76,6
-28.71,39.49,6
-29.26,38.22,6
-29.63,37.37,6
-29.81,36.95,6
-30.34,35.7,6
-30.88,34.45,6
-31.41,33.19,6
-31.77,32.34,6
-31.92,32.01,6
-32.35,31.03,6
-32.79,30.04,6
-33.22,29.05,6
-33.52,28.38,6
-33.63,28.05,6
-33.98,27.05,6
-34.23,26,6
-34.47,24.94,1
-34.39,24.22,1
-34.44,23.89,1
-34.57,22.87,1
-34.69,21.85,1
-34.82,20.84,1
-34.91,20.16,1
-34.93,19.83,1
-34.72,18.9,1
-34.48,17.97,1
-34.33,17.02,1
-34.2,16.22,1
-34.16,16.04,1
-33.9,14.94,1
-33.65,13.85,1
-33.4,12.76,1
-33.19,11.86,1
-33.15,11.66,1
-32.87,10.47,1
-32.59,9.29,1
-32.32,8.11,1
-32.04,6.93,1
-31.72,5.55,1
-31.39,4.17,1
-31.07,2.8,1
-30.74,1.43,1
-30.42,0.07,1
-30.09,-1.27,1
-29.77,-2.62,1
-29.45,-3.96,1
-29.23,-5.35,1
-29.01,-6.74,1
-28.79,-8.13,1
-28.57,-9.52,1
-28.53,-9.75,1
-28.36,-10.88,1
-28.16,-12.23,4
-27.95,-13.57,4
-27.75,-14.92,4
-27.71,-15.14,4
-27.59,-15.94,4
-27.44,-16.89,4
-27.29,-17.85,4
-27.14,-18.8,4
-27.12,-18.96,4
-26.94,-19.8,4
-26.77,-20.82,4
-26.63,-21.85,4
-26.5,-22.87,4
-26.45,-23.21,4
-26.31,-24.1,4
-26.1,-25.44,4
-25.89,-26.77,4
-25.68,-28.1,4
-25.61,-28.54,4
-25.47,-29.46,4
-25.25,-30.82,4
-25.04,-32.19,4
-24.82,-33.55,4
-24.71,-34.23,4
-24.6,-34.92,4
-24.39,-36.28,4
-24.17,-37.65,4
-23.96,-39.01,4
-23.85,-39.69,4
-23.69,-40.35,4
-23.38,-41.66,4
-23.06,-42.97,4
-23.08,-42.79,4
-23,-41.93,4
-22.19,-40.91,4
-21.71,-40.48,4
-21.09,-40.36,4
-20.47,-40.24,4
28.78,-89.42,7
28.46,-89.2,7
27.48,-88.53,7
26.53,-87.85,7
25.97,-87.49,7
25.61,-87.16,7
25.33,-86.89,7
24.82,-86.34,7
24.25,-85.33,7
23.92,-84.19,7
23.68,-83.03,7
23.48,-81.85,7
23.47,-80.68,7
23.1,-79.65,7
22.73,-78.61,7
22.27,-77.63,7
21.65,-76.77,7
21.24,-75.76,7
20.91,-74.72,7
20.61,-73.67,7
20.37,-72.8,7
20.3,-72.64,7
20.02,-71.64,7
19.9,-70.59,7
19.78,-69.54,7
19.68,-68.67,7
19.67,-68.48,7
19.6,-67.39,7
19.53,-66.3,7
19.46,-65.21,7
19.42,-64.48,7
19.38,-64.14,7
19.27,-63.13,7
18.97,-62.16,7
18.26,-61.46,7
17.78,-61,7
17.6,-60.73,7
17.06,-59.91,7
16.52,-59.09,7
15.98,-58.28,7
15.62,-57.73,7
15.44,-57.47,7
14.9,-56.68,7
14.36,-55.89,7
13.82,-55.11,7
13.47,-54.58,7
13.28,-54.32,7
12.73,-53.51,7
12.17,-52.71,7
11.62,-51.91,7
11.25,-51.38,7
11.06,-51.11,7
10.51,-50.3,7
9.95,-49.49,7
9.39,-48.69,7
9.12,-48.28,7
8.8,-47.83,7
8.17,-46.93,7
7.54,-46.03,7
6.91,-45.13,7
6.6,-44.68,7
6.26,-44.19,7
5.57,-43.21,4
4.88,-42.23,4
4.19,-41.26,4
3.85,-40.77,4
3.5,-40.27,4
2.81,-39.29,4
2.12,-38.31,4
1.43,-37.33,4
1.2,-37,4
0.76,-36.37,4
0.09,-35.43,4
-0.63,-34.54,4
-1.37,-33.65,4
-1.62,-33.35,4
-2.07,-32.8,4
-2.75,-31.99,4
-3.43,-31.16,4
-4.11,-30.34,4
-4.33,-30.07,4
-4.81,-29.5,4
-5.52,-28.65,4
-6.22,-27.8,4
-6.93,-26.95,4
-7.05,-26.8,4
-7.65,-26.08,4
-8.37,-25.22,4
-9.08,-24.35,4
-9.8,-23.48,4
-9.92,-23.33,4
-10.56,-22.55,4
-11.34,-21.6,4
-12.1,-20.64,4
-12.87,-19.68,4
-13,-19.52,4
-13.62,-18.71,4
-14.35,-17.73,4
-15.08,-16.74,4
-15.81,-15.75,4
-15.93,-15.58,4
-16.55,-14.77,4
-17.28,-13.78,4
-18.01,-12.79,4
-18.73,-11.78,4
-19.36,-10.89,4
-19.98,-9.99,4
-20.59,-9.08,1
-21.2,-8.17,1
-21.82,-7.22,1
-22.43,-6.26,1
-23.03,-5.29,1
-23.63,-4.32,1
-24.32,-3.24,1
-25,-2.15,1
-25.67,-1.04,1
-26.33,0.07,1
-26.97,1.26,1
-27.59,2.47,1
-28.2,3.69,1
-28.7,4.72,1
-28.8,4.91,1
-29.41,6.09,1
-30.01,7.27,1
-30.59,8.48,1
-31.07,9.48,1
-31.14,9.66,1
-31.61,10.73,1
-32.06,11.8,1
-32.51,12.89,1
-32.87,13.8,1
-32.94,13.97,1
-33.37,15.01,1
-33.79,16.07,1
-34.2,17.13,1
-34.47,17.83,1
-34.53,18.27,1
-34.91,19.51,1
-35.18,20.8,1
-35.07,22.13,1
-34.98,23.02,1
-34.93,23.4,1
-34.77,24.55,1
-34.6,25.7,6
-34.44,26.85,6
-34.33,27.62,6
-34.28,28.01,6
-34.11,29.2,6
-33.86,30.35,6
-33.43,31.43,6
-33.22,31.97,6
-33,32.51,6
-32.56,33.59,6
-32.11,34.66,6
-31.65,35.72,6
-31.42,36.23,6
-31.21,36.71,6
-30.78,37.66,6
-30.34,38.6,6
-29.9,39.53,6
-29.68,39.98,6
-29.46,40.43,6
-29.01,41.31,6
-28.55,42.18,6
-28.08,43.04,6
-27.85,43.47,6
-27.66,43.82,6
-27.28,44.53,6
-26.9,45.23,6
-26.51,45.92,6
-26.32,46.27,6
-26.08,46.68,6
-25.61,47.5,6
-25.13,48.31,6
-24.64,49.12,6
-24.48,49.38,6
-24.09,50.03,6
-23.49,50.99,6
-22.88,51.94,6
-22.27,52.89,6
-22.07,53.2,6
-21.67,53.85,6
-21.06,54.83,6
-20.47,55.8,6
-19.88,56.78,6
-19.68,57.1,6
-19.31,57.72,6
-18.76,58.66,6
-18.2,59.59,6
-17.64,60.51,6
-17.55,60.67,2
-17.17,61.41,2
-16.72,62.31,2
-16.26,63.2,2
-15.81,64.09,2
-15.73,64.23,2
-15.34,64.95,2
-14.88,65.81,2
-14.41,66.67,2
-13.94,67.52,2
-13.87,67.67,2
-13.38,68.56,2
-12.8,69.62,2
-12.23,70.68,2
-11.65,71.74,2
-11.55,71.92,2
-11,72.77,2
-10.34,73.79,2
-9.68,74.81,2
-9.02,75.83,2
-8.21,76.87,2
-7.4,77.91,2
-6.59,78.95,2
-5.78,79.98,2
-4.89,81.11,2
-4,82.24,2
-3.11,83.36,2
-2.37,84.3,2
-2.22,84.48,2
-1.36,85.56,2
-0.5,86.65,2
0.36,87.73,2
1.08,88.63,2
1.23,88.82,2
2.09,89.91,2
2.96,91,2
3.83,92.09,2
4.55,93,2
4.69,93.19,2
5.54,94.33,5
6.04,95.54,5
5.69,96.92,5
5.45,97.83,5
5.22,98.26,5
4.26,99.34,5
3.29,100.4,5
2.46,101.57,5
1.85,102.32,5
1.68,102.69,5
1.12,103.53,5
1.25,104.07,5
1.28,104.26,5
2.25,104.75,5
3.26,105.28,5
4.2,105.93,5
4.83,106.37,5
5.18,106.57,5
6.21,107.19,5
7.24,107.8,5
8.28,108.42,5
8.97,108.83,5
9.32,108.91,5
10.36,109.16,5
11.41,109.41,5
12.45,109.65,5
13.15,109.82,5
13.38,109.81,5
14.06,109.79,5
14.75,109.77,0
15.43,109.7,0
15.88,109.63,0
16.18,109.48,0
17.06,109.02,0
17.95,108.56,0
18.9,108.31,0
19.55,108.22,0
19.94,108.24,0
21.1,108.33,0
21.2,108.33,0
8.56,81.43,2
7.98,82.1,2
6.78,82.26,2
6.67,82.25,2
5.78,81.58,2
4.93,80.66,2
4.08,79.74,2
3.23,78.82,2
3.09,78.67,2
2.4,77.94,2
1.57,77.06,2
0.75,76.18,2
-0.05,75.28,2
-0.19,75.13,2
-0.91,74.35,2
-1.77,73.42,2
-2.64,72.49,2
-3.5,71.55,2
-3.64,71.39,2
-4.37,70.58,2
-5.4,69.81,2
-6.6,69.28,2
-7.8,68.75,2
-8.2,68.58,2
-8.85,68,2
-9.81,67.13,2
-10.78,66.26,2
-11.74,65.39,2
-12.07,65.1,2
-12.68,64.54,2
-13.6,63.71,2
-14.52,62.87,2
-15.43,62.03,2
-15.74,61.75,2
-16.34,61.19,2
-17.25,60.35,2
-17.8,59.22,6
-18.31,58.07,6
-18.48,57.68,6
-18.99,56.93,6
-19.75,55.8,6
-20.51,54.66,6
-21.27,53.51,6
-21.64,52.94,6
-22.05,52.45,6
-22.86,51.46,6
-23.63,50.45,6
-24.19,49.27,6
-24.46,48.67,6
-24.82,48.12,6
-25.55,47,6
-25.92,45.69,6
-26.29,44.36,6
-26.47,43.7,6
-26.64,42.99,6
-26.97,41.56,6
-27.31,40.13,6
-27.65,38.69,6
-27.88,37.73,6
-27.97,37.24,6
-28.26,35.76,6
-28.54,34.28,6
-28.82,32.8,6
-28.92,32.3,6
-28.81,32.3,6
-28.73,33.33,6
-28.46,34.54,6
-28.27,35.34,6
-28.2,35.73,6
-28,36.89,6
-27.8,38.06,6
-27.6,39.22,6
-27.5,39.8,6
-27.35,40.35,6
-27.05,41.47,6
-26.75,42.58,6
-26.45,43.68,6
-26.3,44.23,6
-26.13,44.81,6
-25.8,45.95,6
-25.47,47.09,6
-24.97,48.15,6
-24.8,48.5,6
-24.47,49.25,6
-23.97,50.37,6
-23.46,51.47,6
-22.97,52.58,6
-22.8,52.95,6
-22.45,53.73,6
-21.91,54.9,6
-21.38,56.06,6
-20.85,57.22,6
-20.67,57.6,6
-20.3,58.31,6
-19.74,59.37,6
-19.09,60.37,6
-18.4,61.33,2
-18.29,61.49,2
-17.79,62.27,2
-17.18,63.19,2
-16.57,64.1,2
-15.96,65.01,2
-15.86,65.16,2
-15.35,65.92,2
-14.72,66.83,2
-14.1,67.73,2
-13.47,68.63,2
-13.37,68.78,2
-12.84,69.52,2
-12.21,70.41,2
-11.57,71.3,2
-10.93,72.18,2
-10.28,73.07,2
-9.62,73.96,2
-8.96,74.85,2
-8.29,75.73,2
-7.6,76.64,2
-6.91,77.56,2
-6.21,78.46,2
-5.51,79.37,2
-4.83,80.26,2
-4.14,81.15,2
-3.46,82.03,2
-2.77,82.92,2
-2.08,83.79,2
-1.4,84.67,2
-0.71,85.55,2
-0.14,86.28,2
-0.02,86.43,2
0.68,87.33,2
1.38,88.23,2
2.08,89.13,2
2.67,89.89,2
2.78,90.03,2
3.45,90.9,2
4.12,91.78,2
4.79,92.65,2
5.08,93.02,2
5.36,93.44,2
5.46,93.6,2
5.96,94.38,5
6.06,94.54,5
6.34,95.58,5
5.98,96.68,5
5.74,97.42,5
5.61,97.79,5
5.03,98.77,5
4.2,99.59,5
3.37,100.42,5
2.82,100.97,5
-24.2,-46.25,4
-24.61,-45.52,4
-25.21,-44.42,4
-25.81,-43.3,4
-26.39,-42.17,4
-26.58,-41.8,4
-27,-40.98,4
-27.62,-39.73,4
-28.23,-38.47,4
-28.82,-37.19,4
-29.02,-36.77,4
-29.39,-35.93,4
-29.94,-34.67,4
-30.49,-33.39,4
-31.01,-32.09,4
-31.18,-31.67,4
-31.51,-30.83,4
-31.99,-29.55,4
-32.46,-28.26,4
-32.91,-26.96,4
-33.05,-26.54,4
-33.35,-25.65,4
-33.79,-24.3,4
-34.21,-22.94,4
-34.62,-21.57,4
-34.75,-21.12,4
-35.02,-20.15,4
-35.41,-18.68,4
-35.78,-17.2,4
-36.13,-15.7,4
-36.18,-15.47,4
-36.45,-14.24,4
-36.76,-12.76,4
-37.05,-11.27,1
-37.32,-9.76,1
-37.36,-9.53,1
-37.57,-8.28,1
-37.8,-6.78,1
-38,-5.27,1
-38.19,-3.75,1
-38.22,-3.52,1
-38.34,-2.23,1
-38.47,-0.69,1
-38.61,0.86,1
-38.75,2.42,1
-38.81,3.96,1
-38.87,5.5,1
-38.94,7.04,1
-39,8.58,1
-39,10.18,1
-39,11.79,1
-39,13.39,1
-39,14.73,1
-39.01,14.98,1
-39.08,16.49,1
-39.09,17.99,1
-39.04,19.5,1
-39,20.75,1
-39,21.01,1
-39,22.57,1
-39,24.12,1
-39,25.68,6
-39,26.97,6
-39,27.22,6
-39,28.73,6
-38.94,30.22,6
-38.51,31.61,6
-38.21,32.52,6
-38.05,32.99,6
-37.57,34.4,6
-37.08,35.78,6
-36.56,37.15,6
-36.22,38.03,6
-36.05,38.47,6
-35.52,39.76,6
-34.98,41.04,6
-34.43,42.29,6
-34.16,42.91,6
-33.87,43.53,6
-33.29,44.76,6
-32.7,45.98,6
-32.09,47.17,6
-31.79,47.76,6
-31.46,48.39,6
-30.8,49.63,6
-30.12,50.85,6
-29.43,52.06,6
-29.08,52.65,6
-28.73,53.24,6
-28.02,54.41,6
-27.3,55.57,6
-26.57,56.72,6
-26.33,57.09,6
-25.69,57.58,6
-24.72,58.31,6
-23.75,59.03,6
-22.78,59.74,6
-22.45,59.98,6
-21.84,60.42,6
-20.93,61.09,6
-20.01,61.74,6
-19.08,62.39,2
-18.77,62.61,2
-18.26,62.97,2
-17.49,63.52,2
-16.74,64.09,2
-16.22,64.88,2
-16.04,65.15,2
-15.64,65.76,2
-15.03,66.67,2
-14.41,67.58,2
-13.8,68.48,2
-13.69,68.63,2
-13.12,69.45,2
-12.43,70.42,2
-11.74,71.4,2
-11.04,72.36,2
-10.93,72.53,2
-10.31,73.38,2
-9.57,74.39,2
-8.82,75.41,2
-8.07,76.42,2
-7.95,76.58,2
-7.3,77.45,2
-6.53,78.48,2
-5.76,79.51,2
-4.98,80.53,2
-4.85,80.7,2
-4.2,81.55,2
-3.42,82.56,2
-2.64,83.58,2
-1.86,84.59,2
-1.11,85.56,2
-0.36,86.54,2
0.4,87.51,2
1.15,88.49,2
1.88,89.42,2
2.6,90.36,2
3.32,91.3,2
3.92,92.08,2
4.04,92.24,2
4.75,93.23,2
5.45,94.21,5
6.05,95.26,5
5.78,96.22,5
5.72,96.42,5
5.35,97.64,5
4.59,98.66,5
3.83,99.68,5
3.32,100.36,5
3.05,100.68,5
2.33,101.71,5
1.66,102.75,5
1.14,103.78,5
1.2,103.87,5
1.25,104.17,5
2.09,104.74,5
3.13,105.27,5
3.75,105.75,5
4.04,106.02,5
4.91,106.84,5
5.78,107.66,5
6.65,108.48,5
7.23,109.03,5
7.6,109.19,5
8.71,109.65,5
9.81,110.12,5
10.82,110.79,5
11.48,111.23,5
11.86,111.41,5
13.01,111.92,5
14.15,112.44,0
15.29,112.97,0
16.05,113.32,0
16.46,113.37,0
17.68,113.47,0
18.9,113.58,0
20.12,113.68,0
20.93,113.75,0
20.99,113.77,0
21.33,113.79,0
21.5,113.81,0
21.57,113.81,0
21.88,113.85,0
10.06,107.08,5
8.77,107.2,5
7.6,107.13,5
7.37,107.11,5
5.97,106.97,5
4.58,106.83,5
3.27,107.21,5
2.21,107.7,5
1.98,107.75,5
0.58,108.04,5
-0.81,108.38,5
-2.09,108.92,5
-2.8,109.55,5
-3.19,109.79,5
-3.85,110.85,5
-4.05,112.19,5
-4.25,113.53,5
-4.29,114.43,5
-4.36,114.94,5
-4.08,115.53,5
-3.98,115.73,5
-3.84,116.52,5
-2.96,117.11,5
-2.37,117.51,5
-2.07,117.7,5
-1.16,118.26,5
-0.25,118.83,5
0.69,119.29,5
1.4,119.29,5
1.78,119.3,5
2.9,119.44,5
4.01,119.61,5
5.13,119.67,5
5.86,119.85,5
6.23,119.89,5
7.34,120.02,5
8.45,120.14,5
9.56,120.27,5
10.3,120.35,5
10.66,120.4,0
11.76,120.55,0
12.79,120.29,0
13.85,119.97,0
14.56,119.76,0
14.92,119.65,0
15.99,119.45,0
17.07,119.78,0
18.15,120.1,0
18.88,120.33,0
19.25,120.44,0
20.36,120.81,0
21.47,121.17,0
22.58,121.55,0
23.32,121.82,0
23.67,121.96,0
24.74,122.4,0
25.84,122.65,0
26.97,122.79,0
27.73,122.89,0
28.09,122.95,0
29.2,123.16,0
30.31,123.36,0
31.03,122.83,0
0.53,117.73,5
0.62,118.3,5
0.97,119.36,5
2.11,119.41,5
2.88,119.47,5
3.28,119.5,5
4.46,119.6,5
5.62,119.76,5
6.78,120.01,5
7.55,120.17,5
7.93,120.2,5
9.08,120.29,5
10.22,120.39,5
11.37,120.44,0
12.13,120.45,0
12.47,120.28,0
13.02,119.3,0
13.33,118.16,0
13.64,117.03,0
13.85,116.27,0
13.97,115.89,0
14.33,114.77,0
14.7,113.65,0
15.06,112.52,0
15.3,111.77,0
15.48,111.4,0
16.21,110.46,0
17.03,109.57,0
17.85,108.68,0
17.87,108.67,0
18.57,108.28,0
18.97,108.33,0
19.03,108.35,0
1.23,103.93,5
1.32,103.33,5
1.9,102.36,5
2.59,101.45,5
3.12,100.67,5
3.25,100.5,5
4,99.46,5
4.76,98.42,5
5.42,97.34,5
5.72,96.31,5
5.77,96.1,5
6,94.86,5
5.24,93.8,2
4.49,92.75,2
3.86,91.87,2
3.74,91.7,2
2.97,90.67,2
2.21,89.64,2
1.45,88.62,2
0.69,87.59,2
-0.05,86.57,2
-0.79,85.54,2
-1.53,84.51,2
-2.27,83.48,2
-2.91,82.59,2
-3.55,81.71,2
-4.2,80.83,2
-4.84,79.94,2
-4.95,79.79,2
-5.5,79.04,2
-6.16,78.14,2
-6.82,77.24,2
-7.48,76.33,2
-7.59,76.18,2
-8.19,75.34,2
-8.92,74.33,2
-9.65,73.32,2
-10.38,72.3,2
-10.5,72.14,2
-11.12,71.27,2
-11.86,70.24,2
-12.6,69.2,2
-13.34,68.16,2
-13.47,67.98,2
-14.1,67.1,2
-14.85,66.03,2
-15.61,64.96,2
-16.36,63.88,2
-16.61,63.52,2
-17.13,62.78,2
-17.91,61.66,2
-18.69,60.54,6
-19.47,59.42,6
-19.73,59.04,6
-20.26,58.3,6
-20.96,57.13,6
-21.55,55.88,6
-22.14,54.63,6
-22.34,54.21,6
-22.73,53.38,6
-23.33,52.14,6
-23.92,50.89,6
-24.52,49.63,6
-24.82,49,6
-25.13,48.31,6
-25.75,46.92,6
-26.38,45.52,6
-27,44.12,6
-27.32,43.41,6
-27.57,42.78,6
-28.08,41.52,6
-28.58,40.24,6
-29.09,38.96,6
-29.35,38.32,6
-29.6,37.66,6
-30.12,36.35,6
-30.64,35.03,6
-31.15,33.7,6
-31.5,32.81,6
-31.67,32.35,6
-32.21,30.95,6
-32.75,29.54,6
-33.29,28.12,6
-33.65,27.17,6
-33.79,26.69,6
-34.24,25.25,1
-34.44,23.72,1
-34.65,22.19,1
-34.79,21.17,1
-34.88,20.68,1
-34.88,19.21,1
-34.65,17.73,1
-34.41,16.25,1
-34.22,15.03,1
-34.18,14.8,1
-33.97,13.41,1
-33.75,12.03,1
-33.53,10.65,1
-33.35,9.5,1
-33.31,9.27,1
-33.1,7.87,1
-32.88,6.48,1
-32.66,5.09,1
-32.48,3.94,1
-32.45,3.71,1
-32.23,2.34,1
-32.01,0.97,1
-31.79,-0.4,1
-31.57,-1.77,1
-31.36,-3.11,1
-31.14,-4.45,1
-30.93,-5.79,1
-30.71,-7.12,1
-30.5,-8.46,1
-30.28,-9.8,1
-30.07,-11.14,1
-29.85,-12.47,4
-29.82,-12.69,4
-29.63,-13.85,4
-29.4,-15.23,4
-29.17,-16.62,4
-28.95,-18,4
-28.91,-18.23,4
-28.72,-19.39,4
-28.49,-20.79,4
-28.25,-22.18,4
-28.02,-23.57,4
-27.95,-24.03,4
-27.78,-25.01,4
-27.54,-26.47,4
-27.3,-27.94,4
-27.06,-29.39,4
-26.98,-29.88,4
-26.82,-30.84,4
-26.58,-32.28,4
-26.34,-33.71,4
-26.1,-35.14,4
-25.98,-35.85,4
-25.86,-36.53,4
-25.63,-37.89,4
-25.4,-39.24,4
-25.18,-40.59,4
-25.06,-41.27,4
-24.97,-41.98,4
-24.78,-43.42,4
-24.59,-44.85,4
-24.27,-45.91,4
-24.07,-46.28,4
-24.31,-45.88,4
-24.83,-44.78,4
-25.09,-44.23,4
-25.33,-43.73,4
-25.82,-42.71,4
-26.3,-41.69,4
-26.77,-40.66,4
-27,-40.15,4
-27.25,-39.61,4
-27.74,-38.52,4
-28.22,-37.42,4
-28.69,-36.31,4
-28.85,-35.95,4
-29.15,-35.24,4
-29.59,-34.17,4
-30.03,-33.09,4
-30.45,-32.01,4
-30.59,-31.65,4
-30.89,-30.89,4
-31.34,-29.73,4
-31.78,-28.57,4
-32.21,-27.39,4
-32.34,-27.01,4
-32.53,-26.15,4
-32.8,-24.85,4
-33.05,-23.54,4
-33.29,-22.22,4
-33.33,-22.02,4
-33.57,-20.88,4
-33.85,-19.51,4
-34.11,-18.13,4
-34.35,-16.74,4
-34.39,-16.52,4
-34.63,-15.39,4
-34.9,-14.03,4
-35.15,-12.66,4
-35.39,-11.28,1
-35.42,-11.07,1
-35.66,-9.92,1
-35.94,-8.53,1
-36.19,-7.13,1
-36.43,-5.74,1
-36.73,-4.32,1
-37,-2.88,1
-37.26,-1.44,1
-37.5,0,1
-37.67,1.45,1
-37.82,2.9,1
-37.95,4.36,1
-38,5.56,1
-38,5.8,1
-38,7.26,1
-38,8.71,1
-38,10.17,1
-38.01,11.38,1
-37.99,11.59,1
-37.92,12.87,1
-37.85,14.14,1
-37.78,15.42,1
-37.72,16.48,1
-37.7,16.71,1
-37.6,18.11,1
-37.5,19.52,1
-37.4,20.92,1
-37.33,21.85,1
-37.31,22.31,1
-37.26,23.7,1
-37.2,25.08,1
-37.14,26.46,6
-37.1,27.38,6
-37.08,27.87,6
-37.04,29.35,6
-37,30.82,6
-36.95,32.3,6
-36.92,33.28,6
-36.92,33.74,6
-36.91,35.13,6
-36.87,36.51,6
-36.83,37.89,6
-36.8,38.56,6
-36.76,39.25,6
-36.66,40.61,6
-36.56,41.97,6
-36.43,43.33,6
-36.37,43.99,6
-36.3,44.67,6
-36.16,46.03,6
-36,47.39,6
-35.82,48.75,6
-35.73,49.41,6
-35.63,50.07,6
-35.42,51.38,6
-35.2,52.69,6
-34.96,53.99,6
-34.88,54.41,6
-34.72,55.23,6
-34.48,56.44,6
-34.23,57.65,6
-33.97,58.86,6
-33.88,59.24,6
-33.69,60.04,6
-33.39,61.24,6
-33.08,62.43,6
-32.76,63.61,6
-32.66,63.99,6
-32.42,64.81,6
-32.06,66.04,6
-31.68,67.26,6
-31.29,68.47,6
-31.23,68.66,6
-30.89,69.67,6
-30.49,70.88,2
-30.07,72.07,2
-29.64,73.25,2
-29.57,73.44,2
-29.22,74.39,2
-28.79,75.51,2
-28.35,76.63,2
-27.9,77.73,2
-27.82,77.91,2
-27.46,78.86,2
-27,79.99,2
-26.33,80.96,2
-25.64,81.91,2
-25.01,82.82,2
-24.37,83.72,2
-23.72,84.61,2
-23.07,85.48,2
-22.44,86.38,2
-21.8,87.26,2
-21.15,88.13,2
-20.5,89,2
-19.83,89.84,2
-19.15,90.67,2
-18.47,91.5,2
-17.78,92.32,2
-17.09,93.16,2
-16.39,94,2
-15.69,94.84,2
-15.11,95.53,2
-14.99,95.67,2
-14.31,96.46,5
-13.63,97.24,5
-12.94,98.02,5
-12.36,98.67,5
-12.24,98.81,5
-11.48,99.64,5
-10.72,100.47,5
-9.96,101.29,5
-9.32,101.97,5
-9.19,102.11,5
-8.4,102.95,5
-7.61,103.78,5
-6.82,104.62,5
-6.41,105.24,5
-6.22,105.57,5
-5.71,106.53,5
-4.94,107.22,5
-3.83,107.47,5
-3.15,107.29,5
-2.78,107.24,5
-1.63,107.28,5
-0.51,107.49,5
0.58,107.88,5
1.27,108.22,5
1.68,108.24,5
2.91,108.3,5
3.97,108.92,5
5.03,109.55,5
5.73,109.97,5
6.09,110.14,5
7.16,110.66,5
8.23,111.18,5
9.24,111.8,5
9.9,112.25,5
10.21,112.48,5
11.12,113.18,5
12.13,113.74,5
13.14,114.29,0
13.82,114.66,0
14.15,114.86,0
15.13,115.47,0
16.12,116.09,0
17.1,116.71,0
17.76,117.12,0
18.05,117.35,0
18.93,118.05,0
19.84,118.69,0
20.88,119.08,0
21.58,119.34,0
21.97,119.49,0
23.14,119.93,0
24.35,120.13,0
25.5,120.61,0
26.18,121.13,0
26.52,121.35,0
27.52,122.02,0
28.57,122.56,0
29.72,122.84,0
30.48,123.02,0
30.85,123.08,0
31.98,123.16,0
33.1,123.07,0
34.23,122.98,0
34.98,122.92,0
35.34,122.91,0
36.44,122.89,0
37.51,122.74,0
37.91,121.46,0
38.05,120.58,0
37.9,120.22,0
37.83,120.16,0
35.97,126.45,0
35.95,126.26,0
35.54,125.62,0
34.38,125.13,0
33.71,126.38,0
33.99,127.92,0
34.34,128.6,0
34.71,129.19,0
35.45,130.38,0
36.18,131.59,0
36.92,132.8,0
37.29,133.41,0
37.68,134.07,0
38.47,135.38,0
39.26,136.71,8
40.05,138.05,8
40.45,138.73,8
40.83,139.42,8
41.58,140.82,8
41.73,142.54,8
42.05,144.2,8
42.28,145.02,8
42.52,145.83,8
42.99,147.48,8
43.47,149.13,8
43.94,150.8,8
44.1,151.36,8
44.34,152.48,8
44.71,154.17,8
45.07,155.88,8
45.43,157.59,8
45.55,158.16,8
45.74,159.39,8
46.01,161.24,8
46.28,163.1,8
46.55,164.97,8
46.59,165.28,8
46.7,166.69,8
46.84,168.38,8
46.97,170.08,8
47.11,171.78,8
47.13,172.06,8
47.05,173.35,8
46.96,174.91,8
46.55,176.32,8
46.08,177.7,8
46.09,179.61,8
46.11,-178.47,3
46.13,-176.55,3
46.14,-174.63,3
46.02,-172.52,3
45.89,-170.41,3
45.77,-168.3,3
45.67,-166.55,3
45.63,-166.18,3
45.42,-164.18,3
45.39,-164.01,3
45.09,-161.94,3
44.79,-159.89,3
44.53,-158.18,3
44.47,-157.84,3
44.08,-155.79,3
43.66,-153.77,3
43.2,-151.77,3
42.88,-150.48,3
42.72,-149.86,3
42.2,-148,3
41.66,-146.17,3
41.09,-144.38,3
40.7,-143.22,3
40.51,-142.64,3
39.92,-140.93,3
39.3,-139.25,3
38.66,-137.6,3
38.33,-136.8,3
37.98,-135.98,3
37.26,-134.36,3
36.53,-132.77,3
35.77,-131.21,3
35.38,-130.45,3
34.99,-129.68,3
34.17,-128.15,3
33.34,-126.66,3
32.5,-125.19,3
32.22,-124.72,3
31.67,-123.73,3
30.83,-122.28,3
29.91,-120.93,3
28.95,-119.62,3
28.63,-119.18,3
28.02,-118.29,3
27.09,-116.96,3
26.16,-115.63,3
25.72,-115,3
25.29,-114.41,3
25.15,-114.22,3
24.53,-113.34,3
23.78,-112.29,7
23.04,-111.24,7
22.29,-110.21,7
22.17,-110.03,7
21.55,-109.19,7
20.81,-108.19,7
20.08,-107.19,7
19.34,-106.2,7
19.22,-106.03,7
18.65,-105.08,7
17.97,-103.94,7
17.29,-102.8,7
16.62,-101.67,7
16.04,-100.47,7
15.47,-99.28,7
14.89,-98.1,7
14.32,-96.92,7
13.76,-95.76,7
13.19,-94.61,7
12.63,-93.46,7
12.17,-92.5,7
12.08,-92.32,7
11.56,-91.26,7
11.04,-90.2,7
