,pickup_cluster,lat,lon
31277,7,21.27,-109.04
31278,7,20.58,-107.99
31279,7,20.47,-107.82
31280,7,19.89,-106.9
31281,7,19.19,-105.81
31282,7,18.48,-104.72
31283,7,17.79,-103.64
31284,7,17.68,-103.45
31285,7,17.15,-102.53
31286,7,16.51,-101.43
31287,7,15.87,-100.34
31288,7,15.22,-99.25
31289,7,15.12,-99.07
31290,7,14.61,-98.2
31291,7,13.99,-97.17
31292,7,13.38,-96.14
31293,7,12.77,-95.12
31294,7,12.14,-94.07
31295,7,11.52,-93.02
31296,7,10.89,-91.98
31297,7,10.27,-90.93
31298,7,9.71,-89.78
31299,7,9.16,-88.63
31300,7,8.6,-87.48
31301,7,8.05,-86.33
31302,7,7.75,-85.15
31303,7,7.44,-83.96
31304,7,7.14,-82.77
31305,7,6.9,-81.78
31306,7,6.9,-81.58
31307,7,6.9,-80.38
31308,7,7.62,-79.49
31309,7,8.75,-79.42
31310,7,9.38,-79.92
31311,7,9.57,-79.82
31312,7,10.8,-79.65
31313,7,12.05,-79.59
31314,7,13.1,-79.53
31315,7,13.34,-79.54
31316,7,14.77,-79.56
31317,7,16.17,-79.65
31318,7,17.22,-80.66
31319,7,18.08,-81.52
31320,7,18.23,-81.68
31321,7,19.14,-82.65
31322,7,20.04,-83.63
31323,7,20.95,-84.61
31324,7,21.7,-85.43
31325,7,21.9,-85.57
31326,7,23.19,-86.26
31327,7,24.49,-86.94
31328,7,25.79,-87.63
31329,7,25.95,-87.72
31330,7,26.7,-88.13
31331,7,26.89,-88.18
31332,7,27.95,-88.67
31333,7,28.8,-89.42
31334,7,28.9,-89.43
31335,7,28.17,-88.99
31336,7,27.25,-88.45
31337,7,27.09,-88.36
31338,7,26.14,-87.83
31339,7,25.95,-87.73
31340,7,25.37,-86.92
31341,7,24.65,-85.92
31342,7,24.0,-85.0
31343,7,23.96,-84.78
31344,7,23.7,-83.45
31345,7,23.45,-82.13
31346,7,23.38,-80.79
31347,7,23.1,-79.72
31348,7,23.03,-79.51
31349,7,22.64,-78.3
31350,7,21.95,-77.26
31351,7,21.41,-76.14
31352,7,21.22,-75.13
31353,7,21.16,-74.92
31354,7,20.8,-73.66
31355,7,20.52,-72.38
31356,7,20.25,-71.1
31357,7,20.03,-70.03
31358,7,20.04,-69.82
31359,7,20.07,-68.56
31360,7,20.11,-67.3
31361,7,20.14,-66.04
31362,7,20.17,-64.98
31363,7,20.19,-64.8
31364,7,20.31,-63.68
31365,7,20.44,-62.56
31366,7,20.17,-61.56
31367,7,19.73,-60.97
31368,7,19.49,-60.64
31369,7,18.77,-59.65
31370,7,18.05,-58.67
31371,7,17.33,-57.7
31372,7,16.85,-57.05
31373,7,16.59,-56.69
31374,7,15.79,-55.63
31375,7,15.0,-54.57
31376,7,14.47,-53.87
31377,7,14.23,-53.54
31378,7,13.75,-52.88
31379,7,13.52,-52.58
31380,7,12.82,-51.66
31381,7,12.12,-50.74
31382,7,11.42,-49.82
31383,7,11.07,-49.37
31384,7,10.74,-48.94
31385,7,10.1,-48.09
31386,7,9.45,-47.25
31387,7,8.81,-46.4
31388,7,8.48,-45.98
31389,7,8.14,-45.53
31390,7,7.45,-44.64
31391,7,6.75,-43.74
31392,4,6.06,-42.85
31393,4,5.72,-42.4
31394,4,5.38,-41.96
31395,4,4.71,-41.08
31396,4,4.03,-40.2
31397,4,3.36,-39.33
31398,4,3.13,-39.03
31399,4,2.69,-38.47
31400,4,2.03,-37.62
31401,4,1.37,-36.77
31402,4,0.7,-35.92
31403,4,0.48,-35.63
31404,4,0.03,-35.04
31405,4,-0.81,-34.28
31406,4,-1.65,-33.54
31407,4,-2.5,-32.79
31408,4,-2.78,-32.53
31409,4,-3.33,-32.04
31410,4,-4.16,-31.3
31411,4,-4.98,-30.56
31412,4,-5.8,-29.82
31413,4,-6.08,-29.57
31414,4,-6.6,-29.03
31415,4,-7.38,-28.23
31416,4,-8.16,-27.42
31417,4,-8.94,-26.61
31418,4,-9.2,-26.33
31419,4,-9.71,-25.78
31420,4,-10.47,-24.95
31421,4,-11.24,-24.12
31422,4,-11.99,-23.28
31423,4,-12.25,-23.0
31424,4,-12.75,-22.42
31425,4,-13.49,-21.55
31426,4,-14.22,-20.67
31427,4,-14.96,-19.78
31428,4,-15.08,-19.63
31429,4,-15.63,-18.88
31430,4,-16.28,-17.96
31431,4,-16.92,-17.05
31432,4,-17.56,-16.12
31433,4,-17.67,-15.97
31434,4,-18.17,-15.24
31435,4,-18.78,-14.35
31436,4,-19.37,-13.46
31437,4,-19.97,-12.57
31438,4,-20.07,-12.42
31439,4,-20.57,-11.67
31440,4,-21.16,-10.77
31441,1,-21.75,-9.85
31442,1,-22.34,-8.94
31443,1,-22.43,-8.78
31444,1,-22.93,-8.02
31445,1,-23.52,-7.09
31446,1,-24.11,-6.16
31447,1,-24.68,-5.22
31448,1,-25.26,-4.2
31449,1,-25.82,-3.17
31450,1,-26.38,-2.13
31451,1,-26.93,-1.08
31452,1,-27.48,-0.04
31453,1,-28.01,1.02
31454,1,-28.54,2.08
31455,1,-29.05,3.15
31456,1,-29.53,4.22
31457,1,-30.01,5.3
31458,1,-30.48,6.39
31459,1,-30.93,7.48
31460,1,-31.4,8.67
31461,1,-31.86,9.88
31462,1,-32.31,11.09
31463,1,-32.67,12.1
31464,1,-32.75,12.31
31465,1,-33.21,13.61
31466,1,-33.65,14.92
31467,1,-34.09,16.25
31468,1,-34.43,17.35
31469,1,-34.5,17.57
31470,1,-34.93,18.88
31471,1,-35.26,20.21
31472,1,-35.12,21.61
31473,1,-35.07,22.78
31474,1,-35.07,23.0
31475,1,-35.06,24.28
31476,6,-35.06,25.56
31477,6,-35.05,26.84
31478,6,-35.05,27.7
31479,6,-35.05,28.16
31480,6,-35.03,29.53
31481,6,-35.02,30.91
31482,6,-35.01,32.28
31483,6,-35.0,33.2
31484,6,-34.99,33.63
31485,6,-34.97,34.91
31486,6,-34.95,36.19
31487,6,-34.93,37.46
31488,6,-34.92,38.32
31489,6,-34.94,38.77
31490,6,-34.99,40.12
31491,6,-34.93,41.48
31492,6,-34.85,42.83
31493,6,-34.8,43.5
31494,6,-34.77,44.2
31495,6,-34.7,45.61
31496,6,-34.62,47.02
31497,6,-34.52,48.42
31498,6,-34.47,49.1
31499,6,-34.42,49.83
31500,6,-34.32,51.3
31501,6,-34.21,52.76
31502,6,-34.07,54.22
31503,6,-34.0,54.93
31504,6,-33.91,55.61
31505,6,-33.72,56.96
31506,6,-33.52,58.31
31507,6,-33.31,59.65
31508,6,-33.23,60.08
31509,6,-33.06,61.01
31510,6,-32.8,62.39
31511,6,-32.51,63.76
31512,6,-32.22,65.13
31513,6,-32.12,65.57
31514,6,-31.9,66.52
31515,6,-31.57,67.95
31516,6,-31.22,69.36
31517,2,-30.85,70.76
31518,2,-30.73,71.22
31519,2,-30.48,72.15
31520,2,-30.08,73.54
31521,2,-29.66,74.92
31522,2,-29.24,76.28
31523,2,-29.17,76.5
31524,2,-28.8,77.62
31525,2,-28.22,78.86
31526,2,-27.45,79.99
31527,2,-26.68,81.1
31528,2,-26.55,81.28
31529,2,-25.99,82.26
31530,2,-25.31,83.42
31531,2,-24.62,84.57
31532,2,-23.92,85.7
31533,2,-23.8,85.88
31534,2,-23.12,86.75
31535,2,-22.31,87.78
31536,2,-21.49,88.79
31537,2,-20.66,89.8
31538,2,-20.52,89.97
31539,2,-19.86,90.72
31540,2,-19.07,91.61
31541,2,-18.27,92.49
31542,2,-17.47,93.37
31543,2,-16.66,94.27
31544,2,-15.85,95.16
31545,5,-15.04,96.05
31546,5,-14.22,96.93
31547,5,-13.44,97.77
31548,5,-12.66,98.6
31549,5,-11.87,99.43
31550,5,-11.08,100.25
31551,5,-10.29,101.07
31552,5,-9.49,101.89
31553,5,-8.69,102.7
31554,5,-8.02,103.38
31555,5,-7.87,103.53
31556,5,-7.0,104.41
31557,5,-6.37,105.4
31558,5,-5.43,106.1
31559,5,-5.15,107.02
31560,5,-4.96,107.05
31561,5,-3.81,107.22
31562,5,-2.7,107.4
31563,5,-1.62,107.59
31564,5,-1.02,107.2
31565,5,-0.74,106.93
31566,5,-0.05,106.25
31567,5,0.09,106.11
31568,5,0.93,105.24
31569,5,1.48,104.67
31570,5,1.25,104.08
31571,5,1.53,104.55
31572,5,2.56,105.13
31573,5,3.25,105.52
31574,5,3.54,105.76
31575,5,3.97,106.13
31576,5,4.32,106.59
31577,5,5.02,107.51
31578,5,5.73,108.44
31579,5,6.2,109.05
31580,5,6.48,109.31
31581,5,7.33,110.11
31582,5,8.17,110.9
31583,5,9.02,111.7
31584,5,9.58,112.23
31585,5,9.9,112.49
31586,5,10.83,113.26
31587,5,11.7,114.1
31588,0,12.48,115.04
31589,0,13.0,115.67
31590,0,13.22,115.93
31591,0,13.86,116.73
31592,0,14.51,117.53
31593,0,15.15,118.33
31594,0,15.58,118.87
31595,0,15.85,119.2
31596,0,16.85,119.93
31597,0,18.03,120.3
31598,0,19.23,120.62
31599,0,20.03,120.83
31600,0,20.44,120.95
31601,0,21.65,121.29
31602,0,22.82,121.78
31603,0,24.0,122.22
31604,0,24.3,122.33
31605,0,24.78,122.53
31606,0,25.14,122.65
31607,0,26.2,122.94
31608,0,27.27,123.24
31609,0,28.34,123.55
31610,0,29.05,123.75
31611,0,29.43,123.88
31612,0,30.59,124.02
31613,0,31.78,124.01
31614,0,32.96,124.0
31615,0,33.75,124.0
31616,0,34.11,123.92
31617,0,35.17,123.69
31618,0,36.24,123.46
31619,0,37.31,123.22
31620,0,37.77,122.63
31621,0,37.85,122.16
31622,0,38.09,120.74
31623,0,37.9,120.2
31624,0,10.12,123.72
31625,0,9.93,123.65
31626,0,9.53,123.54
31627,5,8.76,122.71
31628,5,8.25,121.61
31629,5,7.22,120.89
31630,5,6.53,120.42
31631,5,6.24,120.12
31632,5,5.12,119.65
31633,5,3.87,119.61
31634,5,2.63,119.42
31635,5,1.8,119.3
31636,5,1.38,119.23
31637,5,0.1,119.02
31638,5,-1.17,118.79
31639,5,-2.41,118.43
31640,5,-3.23,118.18
31641,5,-3.65,117.98
31642,5,-4.33,116.85
31643,5,-4.05,115.66
31644,5,-3.95,115.73
31645,5,-4.17,116.09
31646,5,-3.97,116.78
31647,5,-3.82,117.11
31648,5,-3.36,118.1
31649,5,-2.51,118.57
31650,5,-1.43,118.76
31651,5,-0.72,118.88
31652,5,-0.4,119.04
31653,5,0.53,119.5
31654,5,1.49,119.83
31655,5,2.52,119.63
31656,5,3.2,119.5
31657,5,3.53,119.53
31658,5,4.53,119.61
31659,5,5.52,119.75
31660,5,6.5,119.93
31661,5,7.17,120.02
31662,5,7.52,120.06
31663,5,8.57,120.2
31664,5,9.63,120.35
31665,0,10.68,120.49
31666,0,11.38,120.58
31667,0,11.75,120.54
31668,0,12.83,120.38
31669,0,13.84,119.95
31670,0,14.92,119.79
31671,0,15.65,119.72
31672,0,15.95,119.67
31673,0,16.85,119.52
31674,0,17.68,119.9
31675,0,18.51,120.29
31676,0,19.07,120.55
31677,0,19.38,120.64
31678,0,20.33,120.91
31679,0,21.27,121.18
31680,0,22.22,121.45
31681,0,22.85,121.63
31682,0,23.2,121.72
31683,0,24.23,121.97
31684,0,25.27,122.24
31685,0,26.3,122.53
31686,0,26.98,122.72
31687,0,27.31,122.81
31688,0,28.3,123.08
31689,0,29.3,123.27
31690,0,30.31,123.45
31691,0,30.95,123.38
31692,0,31.06,123.01
31693,0,31.07,122.81
31694,5,1.17,103.78
31695,5,1.56,103.07
31696,5,2.25,101.89
31697,5,2.77,101.13
31698,5,3.07,100.77
31699,5,4.07,99.75
31700,5,5.07,98.74
31701,5,5.56,97.46
31702,5,5.74,96.28
31703,5,5.79,96.08
31704,5,6.01,94.86
31705,2,5.31,93.78
31706,2,4.61,92.7
31707,2,4.03,91.8
31708,2,3.92,91.64
31709,2,3.24,90.67
31710,2,2.56,89.7
31711,2,1.88,88.74
31712,2,1.2,87.77
31713,2,0.54,86.84
31714,2,-0.11,85.92
31715,2,-0.76,84.99
31716,2,-1.42,84.07
31717,2,-2.12,83.06
31718,2,-2.83,82.04
31719,2,-3.53,81.03
31720,2,-4.23,80.02
31721,2,-5.02,78.92
31722,2,-5.81,77.81
31723,2,-6.6,76.71
31724,2,-7.39,75.6
31725,2,-7.52,75.42
31726,2,-8.15,74.49
31727,2,-8.9,73.38
31728,2,-9.65,72.27
31729,2,-10.41,71.15
31730,2,-10.53,70.97
31731,2,-11.17,70.05
31732,2,-11.93,68.95
31733,2,-12.69,67.84
31734,2,-13.45,66.74
31735,2,-13.7,66.37
31736,2,-14.22,65.61
31737,2,-14.99,64.47
31738,2,-15.77,63.33
31739,2,-16.54,62.18
31740,2,-16.8,61.8
31741,2,-17.32,61.02
31742,6,-18.07,59.84
31743,6,-18.62,58.54
31744,6,-19.18,57.24
31745,6,-19.37,56.8
31746,6,-19.91,56.04
31747,6,-20.73,54.91
31748,6,-21.55,53.76
31749,6,-22.37,52.61
31750,6,-22.78,52.03
31751,6,-23.18,51.48
31752,6,-23.97,50.37
31753,6,-24.76,49.25
31754,6,-25.55,48.13
31755,6,-25.95,47.57
31756,6,-26.24,46.87
31757,6,-26.81,45.47
31758,6,-27.39,44.07
31759,6,-27.96,42.66
31760,6,-28.25,41.95
31761,6,-28.51,41.3
31762,6,-29.02,39.98
31763,6,-29.54,38.66
31764,6,-30.06,37.34
31765,6,-30.4,36.45
31766,6,-30.57,36.02
31767,6,-31.07,34.72
31768,6,-31.57,33.42
31769,6,-32.07,32.11
31770,6,-32.4,31.23
31771,6,-32.55,30.83
31772,6,-33.02,29.6
31773,6,-33.48,28.37
31774,6,-33.95,27.13
31775,6,-34.17,26.27
31776,6,-34.27,25.81
31777,1,-34.53,24.44
31778,1,-34.69,23.04
31779,1,-34.85,21.64
31780,1,-34.95,20.7
31781,1,-34.99,20.15
31782,1,-34.56,18.59
31783,1,-33.54,17.54
31784,1,-32.45,16.57
31785,1,-31.72,15.93
31786,1,-31.36,15.62
31787,1,-30.28,14.7
31788,1,-29.21,13.79
31789,1,-28.13,12.89
31790,1,-27.23,12.15
31791,1,-27.05,12.0
31792,1,-25.93,11.08
31793,1,-24.8,10.17
31794,1,-23.68,9.28
31795,1,-22.75,8.53
31796,1,-22.57,8.39
31797,1,-21.49,7.53
31798,1,-20.4,6.68
31799,1,-19.32,5.83
31800,1,-18.42,5.13
31801,1,-18.24,5.0
31802,1,-17.18,4.18
31803,1,-16.12,3.37
31804,1,-15.06,2.57
31805,1,-14.0,1.77
31806,1,-12.95,0.97
31807,1,-11.9,0.18
31808,1,-10.85,-0.61
31809,1,-9.8,-1.4
31810,1,-8.74,-2.18
31811,1,-7.68,-2.96
31812,1,-6.62,-3.74
31813,1,-5.57,-4.52
31814,1,-4.52,-5.29
31815,1,-3.48,-6.06
31816,1,-2.43,-6.83
31817,4,-1.38,-7.6
31818,4,-0.31,-8.38
31819,4,0.76,-9.17
31820,4,1.83,-9.95
31821,4,2.9,-10.73
31822,4,3.96,-11.51
31823,9,5.02,-12.29
31824,9,6.07,-13.07
31825,9,7.13,-13.85
31826,9,8.4,-14.28
31827,9,9.68,-14.66
31828,9,10.04,-14.76
31829,9,10.35,-14.8
31830,9,9.71,-14.74
31831,9,8.61,-14.63
31832,9,7.64,-13.94
31833,9,6.64,-13.29
31834,9,5.63,-12.65
31835,9,4.63,-12.0
31836,4,3.69,-11.31
31837,4,2.74,-10.62
31838,4,1.8,-9.92
31839,4,0.85,-9.23
31840,4,-0.08,-8.56
31841,4,-1.01,-7.88
31842,4,-1.94,-7.21
31843,1,-2.87,-6.53
31844,1,-3.79,-5.86
31845,1,-4.71,-5.19
31846,1,-5.63,-4.51
31847,1,-6.55,-3.83
31848,1,-7.45,-3.17
31849,1,-8.35,-2.5
31850,1,-9.25,-1.84
31851,1,-10.15,-1.17
31852,1,-11.03,-0.52
31853,1,-11.9,0.14
31854,1,-12.78,0.79
31855,1,-13.65,1.45
31856,1,-14.51,2.09
31857,1,-15.36,2.74
31858,1,-16.22,3.39
31859,1,-16.93,3.93
31860,1,-17.08,4.04
31861,1,-17.95,4.71
31862,1,-18.82,5.39
31863,1,-19.69,6.07
31864,1,-20.42,6.63
31865,1,-20.55,6.74
31866,1,-21.35,7.37
31867,1,-22.16,8.01
31868,1,-22.96,8.65
31869,1,-23.73,8.97
31870,1,-23.86,8.99
31871,1,-24.59,9.11
31872,1,-25.32,9.23
31873,1,-26.06,9.35
31874,1,-26.67,9.45
31875,1,-26.81,9.47
31876,1,-27.47,10.04
31877,1,-28.08,10.74
31878,1,-28.69,11.45
31879,1,-29.1,11.92
31880,1,-29.35,12.21
31881,1,-30.09,13.08
31882,1,-30.84,13.96
31883,1,-31.59,14.85
31884,1,-32.08,15.45
31885,1,-32.34,15.76
31886,1,-33.11,16.7
31887,1,-33.88,17.65
31888,1,-34.61,18.65
31889,1,-35.03,19.38
31890,1,-35.12,19.81
31891,1,-35.16,21.11
31892,1,-35.06,22.42
31893,1,-35.14,23.73
31894,1,-35.2,24.6
31895,1,-35.18,25.0
31896,6,-35.14,26.22
31897,6,-35.09,27.43
31898,6,-35.05,28.64
31899,6,-35.02,29.45
31900,6,-35.0,29.88
31901,6,-34.66,31.1
31902,6,-34.27,32.31
31903,6,-33.87,33.5
31904,6,-33.67,34.08
31905,6,-33.47,34.66
31906,6,-33.05,35.81
31907,6,-32.63,36.94
31908,6,-32.2,38.07
31909,6,-31.98,38.62
31910,6,-31.74,39.14
31911,6,-31.26,40.19
31912,6,-30.84,41.27
31913,6,-30.41,42.34
31914,6,-30.2,42.87
31915,6,-30.02,43.32
31916,6,-29.65,44.23
31917,6,-29.24,45.11
31918,6,-28.79,45.95
31919,6,-28.63,46.23
31920,6,-28.34,46.85
31921,6,-27.89,47.76
31922,6,-27.44,48.67
31923,6,-26.98,49.57
31924,6,-26.83,49.87
31925,6,-26.48,50.52
31926,6,-25.96,51.49
31927,6,-25.42,52.45
31928,6,-24.88,53.4
31929,6,-24.7,53.72
31930,6,-24.33,54.37
31931,6,-23.78,55.35
31932,6,-23.22,56.31
31933,6,-22.65,57.27
31934,6,-22.47,57.58
31935,6,-22.1,58.23
31936,6,-21.54,59.18
31937,6,-20.98,60.14
31938,6,-20.41,61.08
31939,6,-20.32,61.23
31940,6,-19.81,61.98
31941,2,-19.19,62.87
31942,2,-18.58,63.76
31943,2,-17.95,64.64
31944,2,-17.85,64.78
31945,2,-17.34,65.48
31946,2,-16.72,66.31
31947,2,-16.1,67.13
31948,2,-15.47,67.95
31949,2,-15.37,68.08
31950,2,-14.85,68.77
31951,2,-14.22,69.6
31952,2,-13.59,70.42
31953,2,-12.95,71.23
31954,2,-12.33,72.04
31955,2,-11.71,72.84
31956,2,-11.08,73.64
31957,2,-10.45,74.43
31958,2,-9.8,75.27
31959,2,-9.15,76.1
31960,2,-8.49,76.92
31961,2,-7.83,77.75
31962,2,-7.14,78.62
31963,2,-6.44,79.5
31964,2,-5.74,80.36
31965,2,-5.03,81.23
31966,2,-4.34,82.08
31967,2,-3.64,82.92
31968,2,-2.95,83.76
31969,2,-2.37,84.47
31970,2,-2.25,84.61
31971,2,-1.53,85.48
31972,2,-0.8,86.34
31973,2,-0.08,87.21
31974,2,0.52,87.93
31975,2,0.64,88.09
31976,2,1.4,89.0
31977,2,2.15,89.92
31978,2,2.9,90.84
31979,2,3.53,91.6
31980,2,3.64,91.75
31981,2,4.28,92.66
31982,2,4.92,93.57
31983,5,5.56,94.49
31984,5,6.0,95.08
31985,5,5.92,95.46
31986,5,5.69,96.59
31987,5,5.35,97.68
31988,5,4.68,98.62
31989,5,4.23,99.25
31990,5,3.98,99.55
31991,5,3.23,100.45
31992,5,2.57,101.42
31993,5,1.88,102.27
31994,5,1.53,102.97
31995,5,1.33,103.25
31996,5,1.15,103.45
31997,5,1.27,104.17
31998,5,1.38,104.43
31999,5,1.73,104.64
32000,5,2.89,105.04
32001,5,3.87,105.76
32002,5,4.81,106.56
32003,5,5.43,107.1
32004,5,5.72,107.37
32005,5,6.57,108.2
32006,5,7.42,109.02
32007,5,8.27,109.85
32008,5,8.83,110.4
32009,5,9.14,110.63
32010,5,10.07,111.34
32011,5,10.99,112.05
32012,5,11.92,112.76
32013,5,12.53,113.23
32014,5,12.85,113.47
32015,0,13.79,114.18
32016,0,14.74,114.89
32017,0,15.69,115.6
32018,0,16.32,116.08
32019,0,16.62,116.28
32020,0,17.53,116.86
32021,0,18.44,117.44
32022,0,19.34,118.02
32023,0,19.95,118.42
32024,0,20.29,118.57
32025,0,21.31,119.02
32026,0,22.33,119.47
32027,0,23.37,119.88
32028,0,24.1,119.95
32029,0,24.43,119.96
32030,0,25.39,120.17
32031,0,25.68,120.27
32032,0,25.77,120.33
32033,0,26.11,120.5
32034,0,26.96,121.19
32035,0,27.47,121.75
32036,0,27.71,121.98
32037,0,28.45,122.66
32038,0,29.27,123.12
32039,0,30.22,123.25
32040,0,30.85,123.33
32041,0,31.2,123.32
32042,0,32.24,123.28
32043,0,33.28,123.25
32044,0,34.32,123.21
32045,0,35.02,123.18
32046,0,35.41,123.19
32047,0,36.6,123.21
32048,0,37.79,123.22
32049,0,38.09,121.87
32050,0,37.97,121.13
32051,5,1.23,103.47
32052,5,1.38,103.25
32053,5,1.86,102.47
32054,5,2.09,102.09
32055,5,2.85,100.98
32056,5,3.71,99.93
32057,5,4.58,98.89
32058,5,5.27,97.99
32059,5,5.38,97.81
32060,5,6.03,96.72
32061,5,6.19,95.49
32062,5,5.75,94.36
32063,2,5.13,93.49
32064,2,5.01,93.33
32065,2,4.27,92.38
32066,2,3.54,91.43
32067,2,2.8,90.49
32068,2,2.06,89.54
32069,2,1.36,88.63
32070,2,0.66,87.73
32071,2,-0.04,86.82
32072,2,-0.75,85.92
32073,2,-1.47,84.99
32074,2,-2.19,84.07
32075,2,-2.9,83.14
32076,2,-3.62,82.21
32077,2,-4.36,81.26
32078,2,-5.09,80.3
32079,2,-5.82,79.35
32080,2,-6.55,78.39
32081,2,-6.67,78.22
32082,2,-7.33,77.35
32083,2,-8.12,76.3
32084,2,-8.9,75.25
32085,2,-9.68,74.19
32086,2,-9.81,74.01
32087,2,-10.49,73.09
32088,2,-11.31,71.98
32089,2,-12.12,70.86
32090,2,-12.93,69.73
32091,2,-13.07,69.54
32092,2,-13.7,68.63
32093,2,-14.46,67.54
32094,2,-15.21,66.44
32095,2,-15.95,65.32
32096,2,-16.2,64.95
32097,2,-16.7,64.23
32098,2,-17.45,63.14
32099,2,-18.17,62.02
32100,6,-18.86,60.88
32101,6,-19.09,60.5
32102,6,-19.19,59.66
32103,6,-19.32,58.41
32104,6,-19.62,57.21
32105,6,-20.2,56.11
32106,6,-20.39,55.74
32107,6,-20.72,54.99
32108,6,-21.34,53.94
32109,6,-21.97,52.89
32110,6,-22.6,51.83
32111,6,-22.92,51.3
32112,6,-23.23,50.75
32113,6,-23.86,49.63
32114,6,-24.48,48.51
32115,6,-25.09,47.38
32116,6,-25.4,46.8
32117,6,-25.55,46.21
32118,6,-25.85,45.03
32119,6,-26.14,43.84
32120,6,-26.44,42.64
32121,6,-26.64,41.85
32122,6,-26.74,41.41
32123,6,-27.05,40.08
32124,6,-27.35,38.75
32125,6,-27.66,37.41
32126,6,-27.86,36.52
32127,6,-27.97,36.04
32128,6,-28.3,34.6
32129,6,-28.63,33.16
32130,6,-28.78,32.48
32131,6,-28.84,32.2
32132,6,-28.73,32.67
32133,6,-28.49,33.76
32134,6,-28.24,34.84
32135,6,-28.08,35.56
32136,6,-27.98,35.99
32137,6,-27.69,37.25
32138,6,-27.41,38.51
32139,6,-27.12,39.77
32140,6,-26.98,40.4
32141,6,-26.83,41.03
32142,6,-26.54,42.31
32143,6,-26.24,43.58
32144,6,-25.95,44.85
32145,6,-25.8,45.48
32146,6,-25.63,46.1
32147,6,-25.24,47.31
32148,6,-24.73,48.47
32149,6,-24.23,49.62
32150,6,-23.98,50.2
32151,6,-23.74,50.76
32152,6,-23.26,51.88
32153,6,-22.78,52.99
32154,6,-22.3,54.1
32155,6,-22.14,54.47
32156,6,-21.83,55.23
32157,6,-21.33,56.34
32158,6,-20.81,57.44
32159,6,-20.23,58.51
32160,6,-20.03,58.86
32161,6,-19.62,59.53
32162,6,-18.99,60.54
32163,2,-18.36,61.53
32164,2,-17.73,62.52
32165,2,-17.52,62.84
32166,2,-17.1,63.48
32167,2,-16.48,64.42
32168,2,-15.86,65.36
32169,2,-15.23,66.3
32170,2,-15.13,66.45
32171,2,-14.59,67.24
32172,2,-13.94,68.19
32173,2,-13.28,69.13
32174,2,-12.63,70.06
32175,2,-12.52,70.22
32176,2,-11.96,71.01
32177,2,-11.28,71.96
32178,2,-10.61,72.9
32179,2,-9.93,73.84
32180,2,-9.25,74.76
32181,2,-8.57,75.68
32182,2,-7.88,76.59
32183,2,-7.19,77.5
32184,2,-6.49,78.43
32185,2,-5.78,79.36
32186,2,-5.07,80.28
32187,2,-4.36,81.21
32188,2,-3.69,82.07
32189,2,-3.01,82.94
32190,2,-2.34,83.81
32191,2,-1.67,84.67
32192,2,-0.98,85.56
32193,2,-0.29,86.45
32194,2,0.4,87.34
32195,2,0.98,88.08
32196,2,1.1,88.24
32197,2,1.83,89.18
32198,2,2.56,90.13
32199,2,3.29,91.08
32200,2,3.9,91.87
32201,2,4.02,92.03
32202,2,4.78,92.98
32203,5,5.54,93.94
32204,5,6.22,94.93
32205,5,6.09,95.94
32206,5,6.03,96.14
32207,5,5.7,97.34
32208,5,5.02,98.37
32209,5,4.23,99.32
32210,5,3.69,99.96
32211,5,3.42,100.28
32212,5,2.66,101.26
32213,5,1.9,102.25
32214,5,1.26,103.32
32215,5,1.04,103.65
32216,5,1.25,104.03
32217,5,1.67,104.57
32218,5,2.88,105.08
32219,5,4.0,105.74
32220,5,4.74,106.22
32221,5,5.08,106.47
32222,5,6.1,107.2
32223,5,7.12,107.93
32224,5,8.15,108.66
32225,5,8.83,109.16
32226,5,9.16,109.37
32227,5,10.17,110.01
32228,5,11.19,110.66
32229,5,12.2,111.31
32230,5,12.87,111.74
32231,5,13.24,111.89
32232,0,14.36,112.33
32233,0,15.44,112.82
32234,0,16.23,113.75
32235,0,16.76,114.36
32236,0,17.02,114.7
32237,0,17.83,115.7
32238,0,18.83,116.5
32239,0,19.83,117.3
32240,0,20.5,117.84
32241,0,20.86,118.1
32242,0,21.97,118.88
32243,0,23.07,119.68
32244,0,24.32,120.03
32245,0,25.07,120.53
32246,0,25.47,120.75
32247,0,26.66,121.41
32248,0,27.85,122.07
32249,0,29.04,122.75
32250,0,29.83,123.2
32251,0,30.26,123.29
32252,0,31.55,123.46
32253,0,32.85,123.35
32254,0,34.15,123.25
32255,0,35.02,123.17
32256,0,35.42,123.18
32257,0,36.63,123.19
32258,0,37.72,122.88
32259,0,38.12,121.46
32260,0,38.08,120.45
32261,0,38.28,119.95
32262,0,38.84,118.55
32263,5,-2.06,105.0
32264,5,-1.98,105.04
32265,5,-1.04,105.48
32266,5,0.03,105.51
32267,5,1.09,105.53
32268,5,1.78,105.4
32269,5,2.14,105.27
32270,5,3.16,105.28
32271,5,4.07,105.95
32272,5,5.0,106.59
32273,5,5.65,106.98
32274,5,5.96,107.11
32275,5,6.88,107.51
32276,5,7.8,107.91
32277,5,8.72,108.3
32278,5,9.33,108.57
32279,5,9.54,108.67
32280,5,10.15,108.99
32281,5,10.8,109.2
32282,5,11.48,109.33
32283,5,11.93,109.42
32284,5,12.21,109.54
32285,5,13.03,109.91
32286,5,13.87,109.88
32287,0,14.71,109.54
32288,0,15.27,109.32
32289,0,15.62,109.16
32290,0,16.65,108.62
32291,0,17.69,108.19
32292,0,18.85,108.22
32293,0,19.62,108.23
